timestamp,stateEstimate.x,stateEstimate.y,stateEstimate.z,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,stateEstimate.ax,stateEstimate.ay,stateEstimate.az,stateEstimate.roll,stateEstimate.pitch,stateEstimate.yaw,stateEstimateZ.rateRoll,stateEstimateZ.ratePitch,stateEstimateZ.rateYaw,stabilizer.thrust,motor.m1,motor.m2,motor.m3,motor.m4
31586.13,0.08177368342876434,-0.19130751490592957,1.0724974870681763,0.17862722277641296,0.1958930790424347,-0.01731414534151554,0.292831152677536,0.3219621181488037,-0.05716586112976074,-17.391324996948242,-15.5389986038208,2.328193426132202,112,330,271,45496.47265625,53643,45700,48178,37565
31596.001,0.0836198478937149,-0.1895597279071808,1.072479248046875,0.2021310031414032,0.22572505474090576,-0.021733025088906288,0.2927449941635132,0.32244905829429626,-0.056626737117767334,-17.316091537475586,-15.444189071655273,2.525611400604248,417,695,274,45608.58984375,52265,46288,50422,36668
31605.881,0.08578239381313324,-0.18752004206180573,1.0724434852600098,0.2257605642080307,0.2557907998561859,-0.02523842453956604,0.24632637202739716,0.30657657980918884,-0.060015738010406494,-17.04863929748535,-15.164677619934082,2.785104751586914,600,968,280,45699.2265625,51897,45952,51312,37010
31615.757,0.08811118453741074,-0.18524813652038574,1.072364091873169,0.24846306443214417,0.28491565585136414,-0.029742442071437836,0.26172956824302673,0.2950400114059448,-0.04491215944290161,-16.634002685546875,-14.715564727783203,3.099804401397705,661,1137,266,45817.671875,51891,46146,51711,36843
31625.629,0.09075238555669785,-0.18260107934474945,1.0721467733383179,0.27082329988479614,0.31397148966789246,-0.033256810158491135,0.2292926162481308,0.30921557545661926,-0.052364468574523926,-16.17469024658203,-14.155797958374023,3.43617844581604,674,1212,257,45918.83203125,51731,45582,52124,37441
31635.502,0.09355469048023224,-0.17969678342342377,1.0718175172805786,0.29175829887390137,0.34186452627182007,-0.03752164915204048,0.21976962685585022,0.2686627507209778,-0.025890469551086426,-15.703239440917969,-13.53661823272705,3.778085708618164,585,1253,251,46045.08203125,51674,44941,52612,38247
31645.377,0.0965430960059166,-0.17641936242580414,1.0714207887649536,0.31167319416999817,0.36930930614471436,-0.04077496379613876,0.18263444304466248,0.26107123494148254,-0.03613311052322388,-15.274431228637695,-12.884511947631836,4.118217945098877,482,1186,222,46150.015625,51540,43535,52862,39989
31655.259,0.09977436065673828,-0.17290891706943512,1.0709748268127441,0.3302840292453766,0.3955764174461365,-0.04487600550055504,0.18883679807186127,0.2534722685813904,-0.020888864994049072,-14.912677764892578,-12.252573013305664,4.433173179626465,331,1071,201,46279.359375,51575,41526,53013,42138
31665.141,0.10313822329044342,-0.16910873353481293,1.070505976676941,0.3477013409137726,0.4212366044521332,-0.048209644854068756,0.18005411326885223,0.25101402401924133,-0.025473475456237793,-14.642282485961914,-11.673164367675781,4.715658664703369,184,941,173,46391.3046875,50992,39898,53447,43657
31675.013,0.1067538857460022,-0.16505229473114014,1.0700023174285889,0.36425966024398804,0.44644948840141296,-0.0509747639298439,0.17705270648002625,0.2627094089984894,-0.008610665798187256,-14.466126441955566,-11.167539596557617,4.958349227905273,65,820,150,46491.35546875,51240,38147,53213,45099
31684.885,0.11051326990127563,-0.1606007218360901,1.0694880485534668,0.3800215423107147,0.4719219505786896,-0.05226541683077812,0.14087028801441193,0.26765719056129456,-0.016977250576019287,-14.372522354125977,-10.718695640563965,5.169217109680176,-18,653,124,46555.4375,51976,36283,52769,46691
31694.759,0.11438457667827606,-0.15599970519542694,1.068978190422058,0.3946915566921234,0.496655136346817,-0.05381833389401436,0.1490819901227951,0.25703954696655273,-0.008149683475494385,-14.34730339050293,-10.350522994995117,5.344218730926514,-94,538,110,46626.25,51757,33855,52909,48208
31704.633,0.11848768591880798,-0.1510717272758484,1.0684584379196167,0.4088059365749359,0.5213861465454102,-0.05555535480380058,0.13847872614860535,0.23688271641731262,-0.015383780002593994,-14.365437507629395,-10.05056095123291,5.487965106964111,-99,476,92,46702.59375,52111,32793,52793,49024
31714.505,0.12268020957708359,-0.14598621428012848,1.0679317712783813,0.422114759683609,0.5455963015556335,-0.05767412483692169,0.13874004781246185,0.24803504347801208,-0.00336611270904541,-14.396059036254883,-9.783990859985352,5.610304832458496,-19,454,73,46789.31640625,52065,33810,52733,48457
31724.381,0.1270211637020111,-0.14056332409381866,1.067397117614746,0.43503451347351074,0.5702740550041199,-0.05882076546549797,0.1298595815896988,0.2686753571033478,-0.0020251870155334473,-14.397186279296875,-9.53674030303955,5.717711448669434,82,464,55,46852.48046875,52301,34094,52535,48390
31734.261,0.13144122064113617,-0.13492415845394135,1.0668776035308838,0.4474582374095917,0.5950305461883545,-0.05887588858604431,0.13272404670715332,0.24764448404312134,0.011427521705627441,-14.346447944641113,-9.28272819519043,5.8168559074401855,264,534,44,46887.78125,52742,34919,52284,48004
31744.133,0.13602575659751892,-0.12897318601608276,1.0663282871246338,0.4595479965209961,0.61998051404953,-0.0584222674369812,0.11563149839639664,0.25630858540534973,-0.0015337467193603516,-14.20161247253418,-8.997331619262695,5.914972305297852,453,613,35,46911.96875,52699,35557,52370,47591
31754.007,0.14065061509609222,-0.1228136345744133,1.065821886062622,0.4707387387752533,0.6442520022392273,-0.05892832204699516,0.12145338207483292,0.24998630583286285,0.009144067764282227,-13.946501731872559,-8.66512393951416,6.017833232879639,682,749,17,46958.24609375,52636,37995,52442,45970
31763.882,0.1455022692680359,-0.1164076030254364,1.0653361082077026,0.4818023145198822,0.6683057546615601,-0.05857424437999725,0.10031146556138992,0.24146540462970734,0.016987919807434082,-13.571267127990723,-8.268651962280273,6.128285884857178,909,882,-2,46982.08984375,52987,39885,52056,44533
31773.76,0.15044784545898438,-0.1098058745265007,1.0648229122161865,0.4922746419906616,0.6917204260826111,-0.057064954191446304,0.111980140209198,0.22489392757415771,0.01950216293334961,-13.070061683654785,-7.798063278198242,6.241420745849609,1140,1044,-19,46978.3671875,53438,40562,51503,43964
